timestamp,usable_from_timestamp,symbol,timeframe,regime,regime_alt,regime_labeling,regime_confidence,selected_primary_framework,trend_score,volatility_score,momentum_score,mean_reversion_score,volume_score,data_quality_score,feature_snapshot_ref,classifier_version,source_data_path,git_commit,llm_discretion_used
2024-01-01 00:00:00+00:00,2024-01-01 00:05:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:05:00+00:00,2024-01-01 00:10:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:10:00+00:00,2024-01-01 00:15:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:15:00+00:00,2024-01-01 00:20:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:20:00+00:00,2024-01-01 00:25:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:25:00+00:00,2024-01-01 00:30:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:30:00+00:00,2024-01-01 00:35:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:35:00+00:00,2024-01-01 00:40:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:40:00+00:00,2024-01-01 00:45:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:45:00+00:00,2024-01-01 00:50:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:50:00+00:00,2024-01-01 00:55:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 00:55:00+00:00,2024-01-01 01:00:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:00:00+00:00,2024-01-01 01:05:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:05:00+00:00,2024-01-01 01:10:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:10:00+00:00,2024-01-01 01:15:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:15:00+00:00,2024-01-01 01:20:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:20:00+00:00,2024-01-01 01:25:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:25:00+00:00,2024-01-01 01:30:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:30:00+00:00,2024-01-01 01:35:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:35:00+00:00,2024-01-01 01:40:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:40:00+00:00,2024-01-01 01:45:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:45:00+00:00,2024-01-01 01:50:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:50:00+00:00,2024-01-01 01:55:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 01:55:00+00:00,2024-01-01 02:00:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:00:00+00:00,2024-01-01 02:05:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:05:00+00:00,2024-01-01 02:10:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:10:00+00:00,2024-01-01 02:15:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:15:00+00:00,2024-01-01 02:20:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,50.058533768891195,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:20:00+00:00,2024-01-01 02:25:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,47.24611865129863,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:25:00+00:00,2024-01-01 02:30:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,44.59927857270379,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:30:00+00:00,2024-01-01 02:35:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,42.52205506977663,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:35:00+00:00,2024-01-01 02:40:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,41.03245122618311,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:40:00+00:00,2024-01-01 02:45:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,38.61088602320773,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:45:00+00:00,2024-01-01 02:50:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,36.264931734164165,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:50:00+00:00,2024-01-01 02:55:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,34.29863892342875,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 02:55:00+00:00,2024-01-01 03:00:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,32.472795599174425,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:00:00+00:00,2024-01-01 03:05:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,31.07269518360863,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:05:00+00:00,2024-01-01 03:10:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,30.428294489568824,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:10:00+00:00,2024-01-01 03:15:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,30.404550960517575,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:15:00+00:00,2024-01-01 03:20:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,31.205114119297196,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:20:00+00:00,2024-01-01 03:25:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,32.32268885828019,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:25:00+00:00,2024-01-01 03:30:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,33.68035157194169,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:30:00+00:00,2024-01-01 03:35:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,34.93613581574358,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:35:00+00:00,2024-01-01 03:40:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,36.14255843574361,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:40:00+00:00,2024-01-01 03:45:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,38.18193372007918,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:45:00+00:00,2024-01-01 03:50:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,40.348780016600976,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:50:00+00:00,2024-01-01 03:55:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,42.280753226703,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 03:55:00+00:00,2024-01-01 04:00:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,44.074728350369156,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:00:00+00:00,2024-01-01 04:05:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,44.89326914577731,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:05:00+00:00,2024-01-01 04:10:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,45.13839716143195,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:10:00+00:00,2024-01-01 04:15:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,46.137042683003834,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:15:00+00:00,2024-01-01 04:20:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,47.293251545369394,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:20:00+00:00,2024-01-01 04:25:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,48.78853777032664,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:25:00+00:00,2024-01-01 04:30:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,50.17701783635837,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:30:00+00:00,2024-01-01 04:35:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,50.6657939254737,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:35:00+00:00,2024-01-01 04:40:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,50.75359494396224,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:40:00+00:00,2024-01-01 04:45:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,50.978783182668465,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:45:00+00:00,2024-01-01 04:50:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,51.24454382650865,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:50:00+00:00,2024-01-01 04:55:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,50.81824980962191,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 04:55:00+00:00,2024-01-01 05:00:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,49.65087329089826,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:00:00+00:00,2024-01-01 05:05:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,47.516542896491956,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:05:00+00:00,2024-01-01 05:10:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,45.53466467311467,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:10:00+00:00,2024-01-01 05:15:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,42.52374287861702,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:15:00+00:00,2024-01-01 05:20:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,39.65295733512743,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:20:00+00:00,2024-01-01 05:25:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,37.29683924895945,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:25:00+00:00,2024-01-01 05:30:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,35.887115892145445,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:30:00+00:00,2024-01-01 05:35:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,34.31347075251742,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:35:00+00:00,2024-01-01 05:40:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,33.37326486521698,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:40:00+00:00,2024-01-01 05:45:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,32.27240994374443,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:45:00+00:00,2024-01-01 05:50:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,31.85835316361437,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:50:00+00:00,2024-01-01 05:55:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,31.724367828529417,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 05:55:00+00:00,2024-01-01 06:00:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,32.02044027606212,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:00:00+00:00,2024-01-01 06:05:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,31.713297092413907,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:05:00+00:00,2024-01-01 06:10:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,30.955636793448218,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:10:00+00:00,2024-01-01 06:15:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,30.711456456314217,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:15:00+00:00,2024-01-01 06:20:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,29.446971866304786,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:20:00+00:00,2024-01-01 06:25:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,28.272807604153172,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:25:00+00:00,2024-01-01 06:30:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,27.231138698812675,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:30:00+00:00,2024-01-01 06:35:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,25.50395448165017,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:35:00+00:00,2024-01-01 06:40:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,24.052818913699845,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:40:00+00:00,2024-01-01 06:45:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,23.451364574498673,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:45:00+00:00,2024-01-01 06:50:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,22.892871259526153,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:50:00+00:00,2024-01-01 06:55:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,22.787426436096318,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 06:55:00+00:00,2024-01-01 07:00:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,22.689513385768613,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 07:00:00+00:00,2024-01-01 07:05:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,23.434293778454595,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 07:05:00+00:00,2024-01-01 07:10:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,24.199337819941537,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 07:10:00+00:00,2024-01-01 07:15:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,24.692626737636743,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
2024-01-01 07:15:00+00:00,2024-01-01 07:20:00+00:00,ETH/USDT,5m,unknown_or_warmup,,causal,0.0,TREND_STRENGTH_ADX_EMA_SPEC,24.363317157104305,,,,,,,phase4_specA_v1,/home/vessel/workspace/trading-system/backtestdata/ETHUSDT_futures_5min.csv,6a721f5,False
